PUBLICATION DATE,FISCAL YEAR,MONTH,REVENUES/EXPENDITURES,DESCRIPTION,AMOUNT
20230810,2023,June,Expenditures,General Reserve,0
20230810,2023,June,Expenditures,Deposit to the Rainy Day Fund,0
20230810,2023,June,Expenditures,Intra-City Expenses,-265
20230810,2023,Post June,Revenues,General Property Taxes,-51
20230810,2023,Post June,Revenues,Other Taxes,178
20230810,2023,Post June,Revenues,Miscellaneous Revenues,1177
20230810,2023,Post June,Revenues,Unrestricted Intgvt.  Aid,-23
20230810,2023,Post June,Revenues,Intra-City Revenue,-1100
20230810,2023,Post June,Revenues,Disallowances,-15
20230810,2023,Post June,Revenues,Other Categorical Grants,536
20230810,2023,Post June,Revenues,Inter-Fund Revenues,191
20230810,2023,Post June,Revenues,Federal Categorical Grants,6278
20230810,2023,Post June,Revenues,State Categorical Grants,5401
20230810,2023,Post June,Expenditures,Personal Service,5193
20230810,2023,Post June,Expenditures,Other Than Personal Service,6723
20230810,2023,Post June,Expenditures,Debt Service,0
20230810,2023,Post June,Expenditures,Capital Stabilization Reserve,0
20230810,2023,Post June,Expenditures,General Reserve,20
20230810,2023,Post June,Expenditures,Deposit to the Rainy Day Fund,0
20230810,2023,Post June,Expenditures,Intra-City Expenses,-1100
20230921,2024,July,Revenues,General Property Taxes,14356
20230921,2024,July,Revenues,Other Taxes,1749
20230921,2024,July,Revenues,Miscellaneous Revenues,886
20230921,2024,July,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,July,Revenues,Intra-City Revenue,-23
20230921,2024,July,Revenues,Disallowances,0
20230921,2024,July,Revenues,Other Categorical Grants,12
20230921,2024,July,Revenues,Inter-Fund Revenues,0
20230921,2024,July,Revenues,Federal Categorical Grants,49
20230921,2024,July,Revenues,State Categorical Grants,20
20230921,2024,July,Expenditures,Personal Service,2805
20230921,2024,July,Expenditures,Other Than Personal Service,16300
20230921,2024,July,Expenditures,Debt Service,38
20230921,2024,July,Expenditures,Capital Stabilization Reserve,0
20230921,2024,July,Expenditures,General Reserve,0
20230921,2024,July,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,July,Expenditures,Intra-City Expenses,-23
20230921,2024,August,Revenues,General Property Taxes,234
20230921,2024,August,Revenues,Other Taxes,1893
20230921,2024,August,Revenues,Miscellaneous Revenues,902
20230921,2024,August,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,August,Revenues,Intra-City Revenue,-8
20230921,2024,August,Revenues,Disallowances,0
20230921,2024,August,Revenues,Other Categorical Grants,34
20230921,2024,August,Revenues,Inter-Fund Revenues,0
20230921,2024,August,Revenues,Federal Categorical Grants,63
20230921,2024,August,Revenues,State Categorical Grants,13
20230921,2024,August,Expenditures,Personal Service,2980
20230921,2024,August,Expenditures,Other Than Personal Service,4353
20230921,2024,August,Expenditures,Debt Service,6
20230921,2024,August,Expenditures,Capital Stabilization Reserve,0
20230921,2024,August,Expenditures,General Reserve,0
20230921,2024,August,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,August,Expenditures,Intra-City Expenses,-8
20230921,2024,September,Revenues,General Property Taxes,1583
20230921,2024,September,Revenues,Other Taxes,4674
20230921,2024,September,Revenues,Miscellaneous Revenues,543
20230921,2024,September,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,September,Revenues,Intra-City Revenue,-23
20230921,2024,September,Revenues,Disallowances,0
20230921,2024,September,Revenues,Other Categorical Grants,42
20230921,2024,September,Revenues,Inter-Fund Revenues,36
20230921,2024,September,Revenues,Federal Categorical Grants,171
20230921,2024,September,Revenues,State Categorical Grants,1002
20230921,2024,September,Expenditures,Personal Service,4551
20230921,2024,September,Expenditures,Other Than Personal Service,3635
20230921,2024,September,Expenditures,Debt Service,139
20230921,2024,September,Expenditures,Capital Stabilization Reserve,0
20230921,2024,September,Expenditures,General Reserve,0
20230921,2024,September,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,September,Expenditures,Intra-City Expenses,-23
20230921,2024,October,Revenues,General Property Taxes,961
20230921,2024,October,Revenues,Other Taxes,2208
20230921,2024,October,Revenues,Miscellaneous Revenues,802
20230921,2024,October,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,October,Revenues,Intra-City Revenue,-198
20230921,2024,October,Revenues,Disallowances,0
20230921,2024,October,Revenues,Other Categorical Grants,32
20230921,2024,October,Revenues,Inter-Fund Revenues,24
20230921,2024,October,Revenues,Federal Categorical Grants,329
20230921,2024,October,Revenues,State Categorical Grants,355
20230921,2024,October,Expenditures,Personal Service,4017
20230921,2024,October,Expenditures,Other Than Personal Service,2544
20230921,2024,October,Expenditures,Debt Service,36
20230921,2024,October,Expenditures,Capital Stabilization Reserve,0
20230921,2024,October,Expenditures,General Reserve,0
20230921,2024,October,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,October,Expenditures,Intra-City Expenses,-198
20230921,2024,November,Revenues,General Property Taxes,231
20230921,2024,November,Revenues,Other Taxes,1722
20230921,2024,November,Revenues,Miscellaneous Revenues,639
20230921,2024,November,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,November,Revenues,Intra-City Revenue,-45
20230921,2024,November,Revenues,Disallowances,0
20230921,2024,November,Revenues,Other Categorical Grants,33
20230921,2024,November,Revenues,Inter-Fund Revenues,33
20230921,2024,November,Revenues,Federal Categorical Grants,369
20230921,2024,November,Revenues,State Categorical Grants,872
20230921,2024,November,Expenditures,Personal Service,4033
20230921,2024,November,Expenditures,Other Than Personal Service,2586
20230921,2024,November,Expenditures,Debt Service,280
20230921,2024,November,Expenditures,Capital Stabilization Reserve,0
20230921,2024,November,Expenditures,General Reserve,0
20230921,2024,November,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,November,Expenditures,Intra-City Expenses,-45
20230921,2024,December,Revenues,General Property Taxes,8207
20230921,2024,December,Revenues,Other Taxes,4607
20230921,2024,December,Revenues,Miscellaneous Revenues,634
20230921,2024,December,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,December,Revenues,Intra-City Revenue,-258
20230921,2024,December,Revenues,Disallowances,0
20230921,2024,December,Revenues,Other Categorical Grants,42
20230921,2024,December,Revenues,Inter-Fund Revenues,35
20230921,2024,December,Revenues,Federal Categorical Grants,369
20230921,2024,December,Revenues,State Categorical Grants,1274
20230921,2024,December,Expenditures,Personal Service,4924
20230921,2024,December,Expenditures,Other Than Personal Service,2158
20230921,2024,December,Expenditures,Debt Service,10
20230921,2024,December,Expenditures,Capital Stabilization Reserve,0
20230921,2024,December,Expenditures,General Reserve,0
20230921,2024,December,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,December,Expenditures,Intra-City Expenses,-258
20230921,2024,January,Revenues,General Property Taxes,4195
20230921,2024,January,Revenues,Other Taxes,3525
20230921,2024,January,Revenues,Miscellaneous Revenues,470
20230921,2024,January,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,January,Revenues,Intra-City Revenue,-73
20230921,2024,January,Revenues,Disallowances,0
20230921,2024,January,Revenues,Other Categorical Grants,41
20230921,2024,January,Revenues,Inter-Fund Revenues,62
20230921,2024,January,Revenues,Federal Categorical Grants,508
20230921,2024,January,Revenues,State Categorical Grants,327
20230921,2024,January,Expenditures,Personal Service,4260
20230921,2024,January,Expenditures,Other Than Personal Service,2952
20230921,2024,January,Expenditures,Debt Service,446
20230921,2024,January,Expenditures,Capital Stabilization Reserve,0
20230921,2024,January,Expenditures,General Reserve,0
20230921,2024,January,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,January,Expenditures,Intra-City Expenses,-73
20230921,2024,February,Revenues,General Property Taxes,160
20230921,2024,February,Revenues,Other Taxes,2117
20230921,2024,February,Revenues,Miscellaneous Revenues,400
20230921,2024,February,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,February,Revenues,Intra-City Revenue,-106
20230921,2024,February,Revenues,Disallowances,0
20230921,2024,February,Revenues,Other Categorical Grants,33
20230921,2024,February,Revenues,Inter-Fund Revenues,46
20230921,2024,February,Revenues,Federal Categorical Grants,486
20230921,2024,February,Revenues,State Categorical Grants,517
20230921,2024,February,Expenditures,Personal Service,4099
20230921,2024,February,Expenditures,Other Than Personal Service,1911
20230921,2024,February,Expenditures,Debt Service,135
20230921,2024,February,Expenditures,Capital Stabilization Reserve,0
20230921,2024,February,Expenditures,General Reserve,0
20230921,2024,February,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,February,Expenditures,Intra-City Expenses,-106
20230921,2024,March,Revenues,General Property Taxes,1352
20230921,2024,March,Revenues,Other Taxes,4702
20230921,2024,March,Revenues,Miscellaneous Revenues,581
20230921,2024,March,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,March,Revenues,Intra-City Revenue,-197
20230921,2024,March,Revenues,Disallowances,0
20230921,2024,March,Revenues,Other Categorical Grants,34
20230921,2024,March,Revenues,Inter-Fund Revenues,71
20230921,2024,March,Revenues,Federal Categorical Grants,518
20230921,2024,March,Revenues,State Categorical Grants,4235
20230921,2024,March,Expenditures,Personal Service,4156
20230921,2024,March,Expenditures,Other Than Personal Service,2177
20230921,2024,March,Expenditures,Debt Service,208
20230921,2024,March,Expenditures,Capital Stabilization Reserve,0
20230921,2024,March,Expenditures,General Reserve,0
20230921,2024,March,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,March,Expenditures,Intra-City Expenses,-197
20230921,2024,April,Revenues,General Property Taxes,781
20230921,2024,April,Revenues,Other Taxes,3898
20230921,2024,April,Revenues,Miscellaneous Revenues,586
20230921,2024,April,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,April,Revenues,Intra-City Revenue,-294
20230921,2024,April,Revenues,Disallowances,0
20230921,2024,April,Revenues,Other Categorical Grants,32
20230921,2024,April,Revenues,Inter-Fund Revenues,79
20230921,2024,April,Revenues,Federal Categorical Grants,737
20230921,2024,April,Revenues,State Categorical Grants,1168
20230921,2024,April,Expenditures,Personal Service,4063
20230921,2024,April,Expenditures,Other Than Personal Service,2402
20230921,2024,April,Expenditures,Debt Service,44
20230921,2024,April,Expenditures,Capital Stabilization Reserve,0
20230921,2024,April,Expenditures,General Reserve,0
20230921,2024,April,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,April,Expenditures,Intra-City Expenses,-294
20230921,2024,May,Revenues,General Property Taxes,58
20230921,2024,May,Revenues,Other Taxes,1998
20230921,2024,May,Revenues,Miscellaneous Revenues,500
20230921,2024,May,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,May,Revenues,Intra-City Revenue,-77
20230921,2024,May,Revenues,Disallowances,0
20230921,2024,May,Revenues,Other Categorical Grants,22
20230921,2024,May,Revenues,Inter-Fund Revenues,55
20230921,2024,May,Revenues,Federal Categorical Grants,642
20230921,2024,May,Revenues,State Categorical Grants,2612
20230921,2024,May,Expenditures,Personal Service,4098
20230921,2024,May,Expenditures,Other Than Personal Service,2858
20230921,2024,May,Expenditures,Debt Service,274
20230921,2024,May,Expenditures,Capital Stabilization Reserve,0
20230921,2024,May,Expenditures,General Reserve,0
20230921,2024,May,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,May,Expenditures,Intra-City Expenses,-77
20230921,2024,June,Revenues,General Property Taxes,128
20230921,2024,June,Revenues,Other Taxes,5039
20230921,2024,June,Revenues,Miscellaneous Revenues,680
20230921,2024,June,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,June,Revenues,Intra-City Revenue,-271
20230921,2024,June,Revenues,Disallowances,0
20230921,2024,June,Revenues,Other Categorical Grants,42
20230921,2024,June,Revenues,Inter-Fund Revenues,40
20230921,2024,June,Revenues,Federal Categorical Grants,3499
20230921,2024,June,Revenues,State Categorical Grants,1354
20230921,2024,June,Expenditures,Personal Service,8635
20230921,2024,June,Expenditures,Other Than Personal Service,2848
20230921,2024,June,Expenditures,Debt Service,1145
20230921,2024,June,Expenditures,Capital Stabilization Reserve,0
20230921,2024,June,Expenditures,General Reserve,0
20230921,2024,June,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,June,Expenditures,Intra-City Expenses,-271
20230921,2024,Post June,Revenues,General Property Taxes,323
20230921,2024,Post June,Revenues,Other Taxes,438
20230921,2024,Post June,Revenues,Miscellaneous Revenues,185
20230921,2024,Post June,Revenues,Unrestricted Intgvt.  Aid,0
20230921,2024,Post June,Revenues,Intra-City Revenue,-417
20230921,2024,Post June,Revenues,Disallowances,-15
20230921,2024,Post June,Revenues,Other Categorical Grants,683
20230921,2024,Post June,Revenues,Inter-Fund Revenues,239
20230921,2024,Post June,Revenues,Federal Categorical Grants,2580
20230921,2024,Post June,Revenues,State Categorical Grants,4302
20230921,2024,Post June,Expenditures,Personal Service,2846
20230921,2024,Post June,Expenditures,Other Than Personal Service,2703
20230921,2024,Post June,Expenditures,Debt Service,0
20230921,2024,Post June,Expenditures,Capital Stabilization Reserve,250
20230921,2024,Post June,Expenditures,General Reserve,1200
20230921,2024,Post June,Expenditures,Deposit to the Rainy Day Fund,0
20230921,2024,Post June,Expenditures,Intra-City Expenses,-417
20231013,2024,July,Revenues,General Property Taxes,14356
20231013,2024,July,Revenues,Other Taxes,1749
20231013,2024,July,Revenues,Miscellaneous Revenues,886
20231013,2024,July,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,July,Revenues,Intra-City Revenue,-23
20231013,2024,July,Revenues,Disallowances,0
20231013,2024,July,Revenues,Other Categorical Grants,12
20231013,2024,July,Revenues,Inter-Fund Revenues,0
20231013,2024,July,Revenues,Federal Categorical Grants,49
20231013,2024,July,Revenues,State Categorical Grants,20
20231013,2024,July,Expenditures,Personal Service,2805
20231013,2024,July,Expenditures,Other Than Personal Service,16300
20231013,2024,July,Expenditures,Debt Service,38
20231013,2024,July,Expenditures,Capital Stabilization Reserve,0
20231013,2024,July,Expenditures,General Reserve,0
20231013,2024,July,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,July,Expenditures,Intra-City Expenses,-23
20231013,2024,August,Revenues,General Property Taxes,363
20231013,2024,August,Revenues,Other Taxes,1940
20231013,2024,August,Revenues,Miscellaneous Revenues,705
20231013,2024,August,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,August,Revenues,Intra-City Revenue,-3
20231013,2024,August,Revenues,Disallowances,0
20231013,2024,August,Revenues,Other Categorical Grants,15
20231013,2024,August,Revenues,Inter-Fund Revenues,0
20231013,2024,August,Revenues,Federal Categorical Grants,98
20231013,2024,August,Revenues,State Categorical Grants,20
20231013,2024,August,Expenditures,Personal Service,2905
20231013,2024,August,Expenditures,Other Than Personal Service,6261
20231013,2024,August,Expenditures,Debt Service,-39
20231013,2024,August,Expenditures,Capital Stabilization Reserve,0
20231013,2024,August,Expenditures,General Reserve,0
20231013,2024,August,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,August,Expenditures,Intra-City Expenses,-3
20231013,2024,September,Revenues,General Property Taxes,1583
20231013,2024,September,Revenues,Other Taxes,4674
20231013,2024,September,Revenues,Miscellaneous Revenues,546
20231013,2024,September,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,September,Revenues,Intra-City Revenue,-23
20231013,2024,September,Revenues,Disallowances,0
20231013,2024,September,Revenues,Other Categorical Grants,57
20231013,2024,September,Revenues,Inter-Fund Revenues,36
20231013,2024,September,Revenues,Federal Categorical Grants,164
20231013,2024,September,Revenues,State Categorical Grants,1025
20231013,2024,September,Expenditures,Personal Service,4551
20231013,2024,September,Expenditures,Other Than Personal Service,3526
20231013,2024,September,Expenditures,Debt Service,139
20231013,2024,September,Expenditures,Capital Stabilization Reserve,0
20231013,2024,September,Expenditures,General Reserve,0
20231013,2024,September,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,September,Expenditures,Intra-City Expenses,-23
20231013,2024,October,Revenues,General Property Taxes,961
20231013,2024,October,Revenues,Other Taxes,2208
20231013,2024,October,Revenues,Miscellaneous Revenues,808
20231013,2024,October,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,October,Revenues,Intra-City Revenue,-199
20231013,2024,October,Revenues,Disallowances,0
20231013,2024,October,Revenues,Other Categorical Grants,32
20231013,2024,October,Revenues,Inter-Fund Revenues,24
20231013,2024,October,Revenues,Federal Categorical Grants,328
20231013,2024,October,Revenues,State Categorical Grants,355
20231013,2024,October,Expenditures,Personal Service,4017
20231013,2024,October,Expenditures,Other Than Personal Service,2486
20231013,2024,October,Expenditures,Debt Service,36
20231013,2024,October,Expenditures,Capital Stabilization Reserve,0
20231013,2024,October,Expenditures,General Reserve,0
20231013,2024,October,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,October,Expenditures,Intra-City Expenses,-199
20231013,2024,November,Revenues,General Property Taxes,231
20231013,2024,November,Revenues,Other Taxes,1722
20231013,2024,November,Revenues,Miscellaneous Revenues,631
20231013,2024,November,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,November,Revenues,Intra-City Revenue,-46
20231013,2024,November,Revenues,Disallowances,0
20231013,2024,November,Revenues,Other Categorical Grants,33
20231013,2024,November,Revenues,Inter-Fund Revenues,33
20231013,2024,November,Revenues,Federal Categorical Grants,370
20231013,2024,November,Revenues,State Categorical Grants,873
20231013,2024,November,Expenditures,Personal Service,4033
20231013,2024,November,Expenditures,Other Than Personal Service,2443
20231013,2024,November,Expenditures,Debt Service,280
20231013,2024,November,Expenditures,Capital Stabilization Reserve,0
20231013,2024,November,Expenditures,General Reserve,0
20231013,2024,November,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,November,Expenditures,Intra-City Expenses,-46
20231013,2024,December,Revenues,General Property Taxes,8207
20231013,2024,December,Revenues,Other Taxes,4607
20231013,2024,December,Revenues,Miscellaneous Revenues,633
20231013,2024,December,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,December,Revenues,Intra-City Revenue,-259
20231013,2024,December,Revenues,Disallowances,0
20231013,2024,December,Revenues,Other Categorical Grants,38
20231013,2024,December,Revenues,Inter-Fund Revenues,35
20231013,2024,December,Revenues,Federal Categorical Grants,370
20231013,2024,December,Revenues,State Categorical Grants,1274
20231013,2024,December,Expenditures,Personal Service,4924
20231013,2024,December,Expenditures,Other Than Personal Service,1960
20231013,2024,December,Expenditures,Debt Service,10
20231013,2024,December,Expenditures,Capital Stabilization Reserve,0
20231013,2024,December,Expenditures,General Reserve,0
20231013,2024,December,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,December,Expenditures,Intra-City Expenses,-259
20231013,2024,January,Revenues,General Property Taxes,4195
20231013,2024,January,Revenues,Other Taxes,3525
20231013,2024,January,Revenues,Miscellaneous Revenues,477
20231013,2024,January,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,January,Revenues,Intra-City Revenue,-73
20231013,2024,January,Revenues,Disallowances,0
20231013,2024,January,Revenues,Other Categorical Grants,41
20231013,2024,January,Revenues,Inter-Fund Revenues,62
20231013,2024,January,Revenues,Federal Categorical Grants,508
20231013,2024,January,Revenues,State Categorical Grants,327
20231013,2024,January,Expenditures,Personal Service,4260
20231013,2024,January,Expenditures,Other Than Personal Service,2640
20231013,2024,January,Expenditures,Debt Service,446
20231013,2024,January,Expenditures,Capital Stabilization Reserve,0
20231013,2024,January,Expenditures,General Reserve,0
20231013,2024,January,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,January,Expenditures,Intra-City Expenses,-73
20231013,2024,February,Revenues,General Property Taxes,160
20231013,2024,February,Revenues,Other Taxes,2117
20231013,2024,February,Revenues,Miscellaneous Revenues,394
20231013,2024,February,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,February,Revenues,Intra-City Revenue,-106
20231013,2024,February,Revenues,Disallowances,0
20231013,2024,February,Revenues,Other Categorical Grants,34
20231013,2024,February,Revenues,Inter-Fund Revenues,46
20231013,2024,February,Revenues,Federal Categorical Grants,486
20231013,2024,February,Revenues,State Categorical Grants,498
20231013,2024,February,Expenditures,Personal Service,4099
20231013,2024,February,Expenditures,Other Than Personal Service,1821
20231013,2024,February,Expenditures,Debt Service,135
20231013,2024,February,Expenditures,Capital Stabilization Reserve,0
20231013,2024,February,Expenditures,General Reserve,0
20231013,2024,February,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,February,Expenditures,Intra-City Expenses,-106
20231013,2024,March,Revenues,General Property Taxes,1352
20231013,2024,March,Revenues,Other Taxes,4702
20231013,2024,March,Revenues,Miscellaneous Revenues,581
20231013,2024,March,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,March,Revenues,Intra-City Revenue,-197
20231013,2024,March,Revenues,Disallowances,0
20231013,2024,March,Revenues,Other Categorical Grants,32
20231013,2024,March,Revenues,Inter-Fund Revenues,71
20231013,2024,March,Revenues,Federal Categorical Grants,516
20231013,2024,March,Revenues,State Categorical Grants,4235
20231013,2024,March,Expenditures,Personal Service,4156
20231013,2024,March,Expenditures,Other Than Personal Service,2094
20231013,2024,March,Expenditures,Debt Service,208
20231013,2024,March,Expenditures,Capital Stabilization Reserve,0
20231013,2024,March,Expenditures,General Reserve,0
20231013,2024,March,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,March,Expenditures,Intra-City Expenses,-197
20231013,2024,April,Revenues,General Property Taxes,781
20231013,2024,April,Revenues,Other Taxes,3898
20231013,2024,April,Revenues,Miscellaneous Revenues,593
20231013,2024,April,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,April,Revenues,Intra-City Revenue,-294
20231013,2024,April,Revenues,Disallowances,0
20231013,2024,April,Revenues,Other Categorical Grants,33
20231013,2024,April,Revenues,Inter-Fund Revenues,79
20231013,2024,April,Revenues,Federal Categorical Grants,735
20231013,2024,April,Revenues,State Categorical Grants,1168
20231013,2024,April,Expenditures,Personal Service,4063
20231013,2024,April,Expenditures,Other Than Personal Service,2327
20231013,2024,April,Expenditures,Debt Service,44
20231013,2024,April,Expenditures,Capital Stabilization Reserve,0
20231013,2024,April,Expenditures,General Reserve,0
20231013,2024,April,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,April,Expenditures,Intra-City Expenses,-294
20231013,2024,May,Revenues,General Property Taxes,58
20231013,2024,May,Revenues,Other Taxes,1998
20231013,2024,May,Revenues,Miscellaneous Revenues,492
20231013,2024,May,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,May,Revenues,Intra-City Revenue,-77
20231013,2024,May,Revenues,Disallowances,0
20231013,2024,May,Revenues,Other Categorical Grants,22
20231013,2024,May,Revenues,Inter-Fund Revenues,55
20231013,2024,May,Revenues,Federal Categorical Grants,640
20231013,2024,May,Revenues,State Categorical Grants,2613
20231013,2024,May,Expenditures,Personal Service,4098
20231013,2024,May,Expenditures,Other Than Personal Service,2760
20231013,2024,May,Expenditures,Debt Service,274
20231013,2024,May,Expenditures,Capital Stabilization Reserve,0
20231013,2024,May,Expenditures,General Reserve,0
20231013,2024,May,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,May,Expenditures,Intra-City Expenses,-77
20231013,2024,June,Revenues,General Property Taxes,128
20231013,2024,June,Revenues,Other Taxes,5039
20231013,2024,June,Revenues,Miscellaneous Revenues,679
20231013,2024,June,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,June,Revenues,Intra-City Revenue,-272
20231013,2024,June,Revenues,Disallowances,0
20231013,2024,June,Revenues,Other Categorical Grants,41
20231013,2024,June,Revenues,Inter-Fund Revenues,40
20231013,2024,June,Revenues,Federal Categorical Grants,3498
20231013,2024,June,Revenues,State Categorical Grants,1347
20231013,2024,June,Expenditures,Personal Service,8635
20231013,2024,June,Expenditures,Other Than Personal Service,2716
20231013,2024,June,Expenditures,Debt Service,1190
20231013,2024,June,Expenditures,Capital Stabilization Reserve,0
20231013,2024,June,Expenditures,General Reserve,0
20231013,2024,June,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,June,Expenditures,Intra-City Expenses,-272
20231013,2024,Post June,Revenues,General Property Taxes,194
20231013,2024,Post June,Revenues,Other Taxes,391
20231013,2024,Post June,Revenues,Miscellaneous Revenues,383
20231013,2024,Post June,Revenues,Unrestricted Intgvt.  Aid,0
20231013,2024,Post June,Revenues,Intra-City Revenue,-418
20231013,2024,Post June,Revenues,Disallowances,-15
20231013,2024,Post June,Revenues,Other Categorical Grants,692
20231013,2024,Post June,Revenues,Inter-Fund Revenues,239
20231013,2024,Post June,Revenues,Federal Categorical Grants,2558
20231013,2024,Post June,Revenues,State Categorical Grants,4296
20231013,2024,Post June,Expenditures,Personal Service,2921
20231013,2024,Post June,Expenditures,Other Than Personal Service,2093
20231013,2024,Post June,Expenditures,Debt Service,0
20231013,2024,Post June,Expenditures,Capital Stabilization Reserve,250
20231013,2024,Post June,Expenditures,General Reserve,1200
20231013,2024,Post June,Expenditures,Deposit to the Rainy Day Fund,0
20231013,2024,Post June,Expenditures,Intra-City Expenses,-418
20231114,2024,July,Revenues,General Property Taxes,14356
20231114,2024,July,Revenues,Other Taxes,1749
20231114,2024,July,Revenues,Miscellaneous Revenues,886
20231114,2024,July,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,July,Revenues,Intra-City Revenue,-23
20231114,2024,July,Revenues,Disallowances,0
20231114,2024,July,Revenues,Other Categorical Grants,12
20231114,2024,July,Revenues,Inter-Fund Revenues,0
20231114,2024,July,Revenues,Federal Categorical Grants,49
20231114,2024,July,Revenues,State Categorical Grants,20
20231114,2024,July,Expenditures,Personal Service,2805
20231114,2024,July,Expenditures,Other Than Personal Service,16300
20231114,2024,July,Expenditures,Debt Service,38
20231114,2024,July,Expenditures,Capital Stabilization Reserve,0
20231114,2024,July,Expenditures,General Reserve,0
20231114,2024,July,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,July,Expenditures,Intra-City Expenses,-23
20231114,2024,August,Revenues,General Property Taxes,363
20231114,2024,August,Revenues,Other Taxes,1940
20231114,2024,August,Revenues,Miscellaneous Revenues,705
20231114,2024,August,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,August,Revenues,Intra-City Revenue,-3
20231114,2024,August,Revenues,Disallowances,0
20231114,2024,August,Revenues,Other Categorical Grants,15
20231114,2024,August,Revenues,Inter-Fund Revenues,0
20231114,2024,August,Revenues,Federal Categorical Grants,98
20231114,2024,August,Revenues,State Categorical Grants,20
20231114,2024,August,Expenditures,Personal Service,2905
20231114,2024,August,Expenditures,Other Than Personal Service,6261
20231114,2024,August,Expenditures,Debt Service,-39
20231114,2024,August,Expenditures,Capital Stabilization Reserve,0
20231114,2024,August,Expenditures,General Reserve,0
20231114,2024,August,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,August,Expenditures,Intra-City Expenses,-3
20231114,2024,September,Revenues,General Property Taxes,1473
20231114,2024,September,Revenues,Other Taxes,4980
20231114,2024,September,Revenues,Miscellaneous Revenues,648
20231114,2024,September,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,September,Revenues,Intra-City Revenue,-55
20231114,2024,September,Revenues,Disallowances,0
20231114,2024,September,Revenues,Other Categorical Grants,21
20231114,2024,September,Revenues,Inter-Fund Revenues,18
20231114,2024,September,Revenues,Federal Categorical Grants,164
20231114,2024,September,Revenues,State Categorical Grants,1032
20231114,2024,September,Expenditures,Personal Service,4619
20231114,2024,September,Expenditures,Other Than Personal Service,3042
20231114,2024,September,Expenditures,Debt Service,64
20231114,2024,September,Expenditures,Capital Stabilization Reserve,0
20231114,2024,September,Expenditures,General Reserve,0
20231114,2024,September,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,September,Expenditures,Intra-City Expenses,-55
20231114,2024,October,Revenues,General Property Taxes,961
20231114,2024,October,Revenues,Other Taxes,2208
20231114,2024,October,Revenues,Miscellaneous Revenues,798
20231114,2024,October,Revenues,Unrestricted Intgvt.  Aid,0
